     770	24727	zkf-metal/src/ntt/p3_adapter.rs
     766	24755	zkf-metal/src/verified_artifacts.rs
     764	29047	zkf-backends/src/wrapping/poseidon2_goldilocks.rs
     763	26430	zkf-backends/tests/blackbox_support.rs
     762	28843	zkf-core/proofs/rocq/extraction/Zkf_core_Proof_ccs_spec.v
     759	26074	zkf-backends/src/midnight_codegen.rs
     758	26392	zkf-core/src/artifact.rs
     756	25799	zkf-keymanager/src/manager.rs
     752	22398	vendor/nova-snark-patched/src/neutron/mod.rs
     751	25562	scripts/train_control_plane_models.py
     750	29292	zkf-backends/src/wrapping/nonnative_bn254_fq.rs
     750	26263	zkf-metal/src/poseidon2/mod.rs
     745	23351	zkf-metal/src/ntt/bn254.rs
     744	24134	zkf-lib/examples/private_identity_service_tier.rs
     742	34615	zkf-core/proofs/rocq/extraction/Zkf_core_Proof_kernel_spec_Bundle.v
     742	24137	vendor/nova-snark-patched/src/neutron/nifs.rs
     742	20173	vendor/nova-snark-patched/src/frontend/gadgets/boolean.rs
     739	40957	zkf-backends/src/blackbox_gadgets/poseidon2.rs
     737	26779	zkf-lib/src/app/navier_stokes.rs
     737	24967	zkf-backends/src/lowering/midnight_lowering.rs
     725	27984	zkf-cli/src/cmd/mod.rs
     723	24646	zkf-backends/src/sp1_compiler.rs
     723	18934	zkf-wallet-app/Sources/App/Models/WalletModels.swift
     718	26952	vendor/p3-merkle-tree-gpu/src/mmcs.rs
     715	25408	zkf-frontends/src/circom.rs
     709	25452	zkf-backends/src/compat.rs
